array,site,buff_dist,harvest,pipeline,roads,seismic_lines,seismic_lines_3D,trails,transmission_lines,veg_edges,wells,lc_grassland,lc_coniferous,lc_broadleaf,lc_mixed,lc_developed,lc_shrub,osm_industrial,deploy_date,deploy_time,crew,grid_cell,camera_unit,sd,lat,long,gps_label,ecosite,site_description,topography,grade,elevation,dist_trail,camera_direction,trail_rating,dist_lure,site_comments,forest
LU3,LU3_25,4000,0,0.03656159053642278,0.01226008190979431,0.00758699464135493,0.0125005613910778,0.00216897868211223,0.00619547604523826,0.01241228264232359,0.04982427194125445,0.05759448506272078,0.5964668883655576,0.14383151411055395,0.134977909636116,0.04830824010515481,0.00486042365547501,0.0863956094683441,2021-07-08,NA,LKE MAY,LU3_25,587,365,55.54139,-110.90796000000002,LU3-25,lowland,"Well-defined game trail along ridge. Understory of rose and lichen. Loud, active well site nearby. Relatively large black spruce trees, moderately dense.",Ridge,0,612,3,SE,2,6,"Parked on shoulder of road sout of offshoot road to nearest well site (north of camera). Walked along cutline perpendicular to main road, leading towards lake.",NA
LU3,LU3_27,4000,0,0.01449638228097299,0.00943199736961358,0.00788776330356778,0.01446335810407379,0.00208252149024121,0.00335227019679812,0.0168104358899411,0.03557453902144988,0.08069713671608883,0.583274043577434,0.109098213419698,0.16533876325255295,0.03253033320074561,0.00706672432032597,0.06469395062775826,2021-07-10,NA,RS SF,LU3_27,610,233,55.5513,-110.96253,LU3-27,lowland,Open jackpine forest at edge of some aspens/alder. Slight slope w/ mossy & open understory. Close to road (~50m).,Slope,5,610,1,E,3,5,Park on side of road. Walk into jackpine forest (N).,NA
LU3,LU3_28,4000,0,0.05509058567699178,0.01587524888739877,0.00554706451235916,0.01091411843325929,0.0019941046370224,0.0096306964581253,0.0134122791560456,0.06489599702290609,0.0865199265490169,0.587259079673331,0.133684306583805,0.11208814610376697,0.0577018700998324,0.00171567682401635,0.11468425091164222,2021-07-09,NA,RS SF,LU3_28,337,789,55.55154399999999,-110.88772999999999,LU3-28,lowland,Stand of confiers close to some aspen stands. Burrow ~15m down the trail?,Flat,0,600,5,N,3,7,"Parked just after bend in road, on the side.  Hiked along cut line (dry) and picked up game trail going into forest.",NA
LU3,LU3_32,4000,0.0181864611433758,0.02757745399655751,0.0062815352589654,0.00682599604707439,0.00919226481193009,3.743849901695309e-4,0,0.00888148032956682,0.00547383758091603,0.10777177812760703,0.624370355002482,0.04330811161110724,0.06800520413061444,0.03316640799477441,0.12148615178933105,0.02022689733115224,2021-07-08,NA,RS SF,LU3_32,285,3995,55.40952,-111.20451000000001,LU3-32,upland,In sparse forest w/ mossy understory facing well-defined game trail,Flat,0,710,4,NE,3,7,Take gravel road on E side of hwy 881 till just before gravel pit.  Camera is on S-side of road. Easy access through any part of forest.,NA
LU3,LU3_36,4000,0.03080176507984408,0.0273434708907143,0.00550230462207554,0.00529675688526289,0.0163252567954452,9.563490293054888e-4,0,0.00592947473490397,0.01793561780363477,0.06340835237387057,0.18999229922696304,0.06108386662994661,0.07092600035298353,0.0148785017355128,0.5741144112456752,0.03891419420804193,2021-07-10,NA,LKE MAY,LU3_36,140,1074,55.44785999999999,-111.22414,LU3-36,upland,Primarily deciduous forest with large aspens and shorter spruce. Camera on poorly defined game trail with dense understory of grasses and aspen. Low canopy cover.,Flat,2,703,2,N,1,4,"Parked on side of road just outside of the CNRL security gate, then walked directly in towards site.",NA
LU3,LU3_38,4000,0.017081128991783,0.026457120402009,0.00635884345784811,0.00542824928691493,0.02630721512498822,0.00231496748814832,0.00702724281263693,0.0066326175364569,0.02207766670529639,0.05367721026185292,0.559220111211759,0.0896949216670545,0.09925573283073616,0.03407750110065831,0.0285399545004085,0.01476484823077915,2021-07-09,NA,LKE MAY,LU3_38,346,NA,55.44705999999999,-110.76387,LU3-38,upland,"Black spruce stand, open area w/2 intersecting game trails (not very distinct), lots of labrador tea. Some ungulate trails",Flat,0,673,4,E,1,5,Parked on road side & followed some trails in. Camera placed on edge of cell to avoid being close to a JEM site.,NA
LU3,LU3_39,4000,0.0257775086620067,0.0229353439199944,0.00471075959965528,0.00492387966671877,0.0166763754514392,0.00100017273132444,0,0.00503414444073957,0.02531884272387163,0.0175903582957604,0.0884124167635165,0.03276565694078521,0.04137878272708941,0.01011445317534399,0.7838923979192426,0.03552090674307547,2021-07-10,NA,LKE MAY,LU3_39,149,1597,55.46641,-111.23818,LU3-39,upland,"Mixed aspen and spruce stand surrounded by well sites and clearcutes. Camera on poorly defined game trail. Understory of aspens, but mostly leafy debris. Lots of downed woody debris.",Flat,0,687,3,N,1,6,Parked on nearest well site then walked east to forest stand. Accessed by following road straight after entering CNRL security gate. Fresh scat on trail directly in front of camera.,NA
LU3,LU3_40,4000,0.01526779320595679,0.013817612217292,0.00521029457077738,0.00381372635584906,0.0329144765487013,0.00104036242489177,0,0.00250568613410474,0.02125070796696002,0.00700206709550529,0.0933494492626295,0.04433335175836762,0.07833378459638693,0.00279427117282218,0.7471622153294418,0.01473119848626532,2021-07-10,NA,LKE MAY,LU3_40,163,1281,55.47251000000001,-111.16615,LU3-40,upland,"Wet, boggy area. Camera put in single patch of tamarack, area outside otherwise fairly treeless/has fairly short trees. Mossy understory with lots of bog plants. Very faint game trail on a cutline.",Flat,0,705,3,NE,1,7,"Enter CNRL Kirby gate, drive to last well pad & park to walk in. Camera just outside of cell because few spots for cameras. + have to move some other sites. Note: lock won't unlock - might need bolt cutters to remove.",NA
LU3,LU3_41,4000,0.0147729717648946,0.01789677647976329,0.00677910830409481,0.00386823808743581,0.0325530868398491,9.79669716970505e-4,0,0.00536831831895173,0.01992467325255046,0.00791941147279847,0.15984713492599112,0.058157936320556707,0.0881243602082032,0.0100110660147273,0.6581274523767362,0.01634257077917564,2021-07-10,NA,LKE MAY,LU3_41,629,"new SD, no number",55.461859999999994,-111.16666000000001,LU3-41,upland,"Grassy upland, dried bog surrounded by forest dominated by mixed aspen and spruce. Understory of rose and horsetails. Forest stand is surrounded by clear cuts.",Flat,0,732,2,E,1,5,"Parked at nearest well site, north of camera site. Walked west along cutline, southhwest of well site, then turned to enter huge cutblock to the south. Walked through cutblock to camera. Disturbed wasp nest and nearly got attacked, then sat on roses. Evil site based on longitude. Little animal sign, only poorly defined game trail",NA
LU3,LU3_44,4000,0,0.03915784380167329,0.00829262102419805,0.00549096934490086,0.01498546819330929,0.00110761764926495,0.00640454867120223,0.0100769276396063,0.01688880432933819,0.04984115628898852,0.517575269238436,0.1372953768977681,0.16600398236820404,0.03914215054644102,0.01016071779316479,0.03832167482403466,2021-07-10,NA,RS SF,LU3_44,171,4075,55.501310000000004,-110.84864,LU3-44,upland,Camera in slightly open area - dry and mossy; stand of pine and spruce.,Slope,3,630,1,WSW,2,4,Parked on side of road and hiked in ~100m.,NA
LU3,LU3_45,4000,0,0.01447200886042049,0.00544111993283481,0.00865685680928808,0.0238218733690238,5.249185222656288e-4,0,0.00992126484748434,0.03277903929467767,0.00863279452414001,0.6711848949280658,0.10040404958805405,0.193113085294804,0.00798176768541329,0.00647943486973975,0.03121023862742808,2021-07-08,NA,LKE MAY,LU3_45,382,306,55.517469999999996,-110.96503,LU3-45,lowland,Cutline adjacent heading to clearing. Forest dominated by black spruce. Fairly dry with mossy understory. Well-defined game trail.,Flat,0,697,2,NE,2,5,"Parked on road leading to Jackfish 3 plant. Walked in along cutline about 45 degree angle with the road, leading towards Jackfish plant. Following cutline to clearing w/ tall grass, then turn right. MOSQUITOS!",NA
LU3,LU3_46,4000,0,0.03834442314010171,0.00840339727795491,0.00649670653688057,0.0165117902067265,9.231938091466852e-4,0.00461014376929187,0.00845126649233406,0.02514733143417021,0.03434074523024021,0.542905032742358,0.13926353507939906,0.20962977351228004,0.03350569424863121,0.0168030610567287,0.04902304448908097,2021-07-09,NA,LKE MAY,LU3_46,105,1615,55.5084,-110.89555,LU3-46,upland,"Open, older black spruce forest - tall trees. Lots of aspen & labrador tea, mossy understory. Faint game trails through area. Bear scat seen on walk in.",Flat,0,626,5,E,NA,6,"Parked on roadside, walked into site along cutline.",NA
LU3,LU3_48,4000,0,0.00348409773985724,0.00584599614503681,0.00598776452859113,0.0132199978529383,0.00360468672275754,0,0.00886237818004211,0.02132173921867286,0.04151442769062871,0.3527500335935318,0.02531195555002382,0.04356357848715251,0.024744930450808,0.5005909725040182,0.00823831204325296,2021-07-08,NA,RS SF LKE MAY,LU3_48,577,520,55.54892,-111.09771,NA,lowland,"Dry sandy clearing with small, dense jack pine stands. Camera is above clearing with signs of random camping, about 30m away. Camera is on medium sized jackpine. Locked with A1 lock.",Flat,0,637,6,N,1,6,Drove down obvious cutline just west of main Jackfish plant access road. Walked north past pond/beaver dam into clearing. Locked with OSM A1 lock.,NA
LU3,LU3_50,4000,0,0.0058247877819025,0.00603844194932566,0.00606311959201037,0.00953329141730912,0.00126343354808391,0,0.01113779030743539,0.02765504691043449,0.07318295231562302,0.6567316919153782,0.04995934622135491,0.114329042105194,0.0150864255851988,0.07409002772801673,0.02744373215961336,2021-07-08,NA,LKE MAY,LU3_50,618,1534,55.551649999999995,-111.03035,LU3-50,upland,Intersection of old cutline and diverging game trail. Aimed at 2 game trails diverging from one. Mixed aspen and black spruce forest. Labrador tea understory.,Flat,5,644,4,N,2,7,Parked on shoulder of main Jackfish road and walked straight in towards site; use main cutlines to walk along.,NA
LU3,LU3_51,4000,0,0.06824805266162542,0.01251084282362474,0.00592875733941168,0.02300222167902059,6.388965048792811e-4,0.0101700044578301,0.00703803790154145,0.08869708541549025,0.169152588988927,0.5891670011162156,0.09702231548939168,0.06118391676376691,0.0197519293762238,0.0477072474504558,0.04455796668826623,2021-07-09,NA,RS SF,LU3_51,323,1453,55.55753,-110.82767,LU3-51,upland,Habitat edge between open meadow/shrubs and conifer forest.,Flat,0,600,1,NW,2,5,"Parked on side of road, walked E towards aspens/open meadow. Cutline running N-S at the center of open meadow w/ a solar panel.",NA
LU3,LU3_52,4000,0,0.04843339567431821,0.01566488535308541,0.00624832594274306,0.01074186303456179,0.00208942460766481,0.00921925302421294,0.0133635643074044,0.06630842480954328,0.10142712526429004,0.616102234617146,0.114747887709039,0.0895607809039987,0.0565924811655173,0.00166143995063195,0.10950584223806152,2021-07-09,NA,LKE MAY,LU3_52,627,514,55.56306,-110.89193,LU3-52,upland,"Open pine & aspen forest, taller trees, minimal understory. Game trail on old cutline. RT hawk in area that circled and hawked at us for ~10 mins.",Flat,0,586,5,NE,3,7,Parked at an oil pad off Cenovus roads (need to go through Cenovus gates). Don't actually park on or walk through the well pad. Walked in on an older road to the right of the well pad. Camera seems to have an issue with detections - was not taking many photos on set up - subject needs to be fairly close. (note 08/2021 from data entry: possibly due to extreme heat during deployment).,NA
LU3,LU3_49,4000,0,0.00442258523750713,0.00581129558172192,0.00617731116838522,0.00970221812858762,0.00272472450293451,0,0.00942230071198739,0.01898793975943503,0.04014297346041978,0.490482649821114,0.025402186668462,0.0587684550837632,0.0253522954929987,0.357018182986296,0.01275660832553163,2021-07-08,NA,RS SF LKE MAY,LU3_49,647,459,55.55693,-111.07930999999999,LU3-49,lowland,Young aspen stand w/ lots of deadfall along old cutline. Located on an aspen facing deadfall that is lured.,flat,3,650,5,SE,3,8,"Off hwy 881 onto industry road, pulled into old gravel pit w/ gate to park. Walk to the NE corner of pit and follow cutlines to camera. Large ungulate tracks in area.",NA
LU2,LU2_03,4250,0.2167071815686041,0,0.00297013788075626,0.00794293584274267,0,0.00157681095926905,0,0.00474209348597067,7.22567309712899e-4,0,0.2772960354735249,0.26978961100913,0.4110725584928191,0.0196971923662788,0.00509200298049377,4.6415265577048e-5,2021-07-15,NA,RS MAY,LU2_03,521,1554,54.871919999999996,-111.48897,LU2-03,lowland,Open mixed conifer/aspen forest. Abundant black spruce. Understory of moss and roses. Lots of downed woody debris,Flat,0,725,2.5,NW,2,4,"Drove in along small road/cutline (?) through cell LU2-33 north of main road. Parked where the road forks, then walked northeast along road/cutline/game trails to GPS point.",NA
LU2,LU2_05,4250,0.10451451392000202,0,0.00268115408909584,0.00493461306855988,0,0.00133599772937483,0,0.00337066034009753,3.1359264694078704e-4,0,0.291965924535922,0.2148353332693121,0.24448004982090607,0.02071364915099629,0.0100495260146552,8.348081908306963e-5,2021-07-12,NA,RS SF,LU2_05,212,2702,54.87287,-111.40779,LU2-5,lowland,Camera positioned along a defined game trail beside beautiful pond. Bring binos for ducks! Sapling in front of camera lured - be careful!,Flat,0,652,1,NE,3,3,Follow an old ATV trail (fairly overgrown) from E side of road. Follow until you reach a lot of downed trees and take a left into the forest.,NA
LU2,LU2_100,4250,0.196823375824824,0.00970562724686942,0.00774377697543749,0.00859982956844902,0,0.00211595869769809,0.00228517567947639,0.0151715621140743,0.00520167121485322,0.03152574456199118,0.2314974080855261,0.12054368896990404,0.390109478961176,0.06348056340420982,0.12799868483833407,0.00944058064074913,2021-07-15,NA,SF LKE,LU2_100,505,NA,54.99404,-111.76688,LU2-100,unknown,"Open spruce & aspen forest, next to a river. Some low shrubs, horsetails, moss. Slight game trails along the side of the river. Moose scat by camera.",Flat,0,568,4,SE,2,5,"Off grid replacement. Took imperial mills loop road, parked & walked in on cutline. Easy walk.",NA
LU2,LU2_101,4250,0.08643505282605143,0,0.00258172489729702,0.0048285899077993,0,0.00135981519826155,0,0.00334063929173839,2.9679635246128205e-4,0,0.308613089858299,0.1904180604254031,0.23080354415730903,0.01948634561620381,0.0100495260146549,8.348081908306742e-5,2021-07-12,NA,RS SF,LU2_101,269,2396,54.86738,-111.41208,LU2-101,unknown,Mixed wood forest with semi-open understory. Near very dense patch of conifer.,Flat,0,650,3,SE,3,4,"Parked on side of road, near where the cutline shows up on map. Walked E into forest.",NA
LU2,LU2_106,4250,0.02865598419770572,0.0194453510082686,0.00661786632699024,0.00848489163089986,8.900142177442715e-5,0.00134683805792128,0.00572208874636145,0.01203355668425447,0.00440638449042353,0.07023219573579442,0.239325714750088,0.202202688020574,0.22042243402923503,0.0729079809695475,0.04911724881904043,0.00152240520733062,2021-07-12,NA,RS SF,LU2_106,244,2394,54.88816,-111.78943,LU2-106,unknown,At the end of a dead end road by CP rail. ~100m from rail. Stand of conifers next to aspen/mixed wood. Open understory. Fence w/ game trail where animals jumping over. Pointing down trail and junction.,Flat,0,600,1,SE,NA,4,Drive to end of road by dead end sign/CP rail. Walk into forest towards conifers. Deer bones/antler found in area. Also found an empty Bushnell trail cam on forest floor. Near kill site. Scat maybe wolf.,NA
LU2,LU2_110,4250,0.374147071250991,0,0.00236283801268376,0.00692029749627019,0,0.00203793445317448,0,0.0043076995344099,2.81824931844367e-4,0,0.290669172511282,0.2156213538634641,0.4447084607294921,0.0200551213560925,0.0202762077770688,0.00139094249012361,2021-07-13,NA,SF MAY,LU2_110,530,1612,54.917919999999995,-111.47919,LU2-110,unknown,Semi-open stand of spruce. Mossy forest floor w/ horsetails & labrador tea. Network of game trails throughout. Camera pointing @ junction of 2 trails.,Flat,0,720,5,N,NA,5,"Parked on side of road, walked into forest. Fairly easy access. Lots of ungulate scat on trail.",NA
